user_id,age,gender,attracted_to,iq_share_correct,agreeableness,conscientiousness,extraversion,neuroticism,openness,avg_physical_attractiveness_rating,height_inches,income_bucket,ethnicity,religion,politics,nicotine_score,alcohol_score,marijuana_score,has_used_psychedelics,behavioral_health_score,sex_partners_score,get_along_well_with_family_score,political_tolerance_score,ethnicity_importance_score,religion_importance_score,politics_importance_score,num_children_wanted_score,already_has_kids,casual_sex_score,hard_work_and_success_belief_score
FiKKKHBqv5UqHVzUFL2HtaVj6ov1,29,female,men,0.866666666666667,40,41,34,22,30,5,63,2,censored,censored,censored,0,1,0,0,1,1,1,1,1,2,2,2,0,1,3
pR2sKJIZWlR2r4yThOpRp3SA6Kp2,27,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
HSEklmpKAsNQ3zD3Ooinxsapxg43,33,female,everyone,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
rZkpN4VJT0f2tCh51ZjUoAGg1Im1,48,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
wOwWKYvCDnQjZWmY7P9NFuBlk0g1,29,female,men,1,32,42,20,26,26,,69,3,censored,censored,censored,0,2,0,0,2,0,1,0,1,1,2,1,0,0,1
68SafRIIm3Yv8CAbmiowoz5QUJd2,31,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,3,
ZUjX0vBiKEPSey5ZLXxq8KMDTmQ2,40,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
HDXwj1J7qLU6DXt9zLz9i9o1T1e2,30,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
l0nkytPI1Tcf8avzfNPmSqHQiFG3,36,male,women,0.8,41,43,34,21,29,6.85714285714286,66,8,censored,censored,censored,0,1,0,0,4,2,1,2,0,2,2,1,0,3,2
68wZvywOL1WC8GVxDcarttKfr042,23,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
HyrhgWBm5jYkIgdUq047BqrjqwL2,30,male,women,0.266666666666667,37,40,42,15,28,6.41666666666667,70,7,censored,censored,censored,0,1,1,0,4,1,1,3,0,0,0,2,0,2,3
Wqv89j1FjdVEQrLDIvTDSgIDmvL2,36,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
VEBNYhZSl0RsXTGx0XC8PAF5Avy2,36,male,women,0.533333333333333,40,38,39,17,30,,71,5,censored,censored,censored,1,1,3,1,2,2,0,3,0,0,0,0,0,2,3
Pa3vsW4zwpMauOHRAZ2dlPGXLA13,21,female,men,,,,,,,7.15384615384615,,,censored,censored,censored,,,,,,2,,,,2,,2,0,,4
6fPnVABvghf0sTa7BIdGsFfsbz73,25,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
HPyYfznYRKeAeQbIxQZMAHfK4O62,32,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
2CG214WOkFZ0qloZPba9oK74W5T2,30,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
2eKzxHMTXgf7ZridDCWACqo9vKg1,37,male,women,1,39,36,35,20,30,,69,6,censored,censored,censored,0,2,0,0,4,2,1,1,0,0,2,1,0,4,1
3yahI0Vv84O5Gx6XUfu1J6TkYAH3,30,male,women,,,,,,,2.85714285714286,,,censored,censored,censored,,,,0,,,,,,,1,,,,
fcjPOeZGDtQ12B4pG60J01V4Gxn1,33,female,men,0.2,36,38,30,30,28,,66,3,censored,censored,censored,0,2,2,0,4,2,1,3,1,1,1,1,0,0,3
yUCCsDn1OrPgedQfZxCsN2Nlqhh1,25,female,men,0.533333333333333,40,35,34,23,28,4.86666666666667,59,3,censored,censored,censored,0,1,0,0,2,0,1,4,0,2,1,2,0,0,2
pvscsR4A5dP9Nzcq8EWSDytvi2a2,31,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
hqIiyGD5Aibs15MarSJZ55jVNc22,27,female,everyone,0.933333333333333,40,35,34,26,27,5.4,60,2,censored,censored,censored,0,0,0,0,3,0,1,0,0,0,1,0,0,0,3
uZ0I7c39W9P1DG68sKy3cPA22FZ2,29,male,women,1,40,36,41,14,30,6.66666666666667,67,7,censored,censored,censored,0,1,1,1,4,1,1,3,0,1,1,1,0,2,3
JGTKLxsn4CZhqoTxgTzek03op8D2,37,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
icXqHxUP4BXGF7XyzcQYbY8sWXE2,33,male,women,0.733333333333333,37,39,38,21,28,4.7,69,4,censored,censored,censored,0,1,0,0,3,2,1,3,0,1,1,2,1,2,3
sLHJgCYDvBg1D60XVtDRzB3Iu7G3,40,female,men,0.933333333333333,42,39,37,14,30,,65,6,censored,censored,censored,0,2,0,0,4,1,1,4,0,1,1,0,1,1,2
7WZqqrtQ6ca2Wj9mxd0jutVNe842,35,male,women,0.8,39,40,42,21,30,4.58333333333333,72,6,censored,censored,censored,0,1,0,0,4,2,1,3,0,1,1,2,0,2,4
5LLW0DHOIWeZ0b17pPgfxXZpUf23,29,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
FR9MoaAAoBOcbQ1ChL2dNxqlv1q2,26,female,men,0.666666666666667,34,43,38,20,28,,69,5,censored,censored,censored,0,2,3,1,1,2,1,4,1,0,0,2,0,2,2
OqlG5d08ERbxhD4Kcj9rMZdF0rB3,38,female,men,0.733333333333333,42,38,41,15,30,4.35294117647059,65,7,censored,censored,censored,0,2,2,0,2,4,1,3,0,0,1,0,0,2,4
emT1klegGjc0K6bZxGgHzlbfdpG2,32,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
07wuse8FbZcDfSB9IrqK13gkCVb2,33,female,men,0.333333333333333,41,35,38,22,29,6.375,64,5,censored,censored,censored,0,2,1,0,3,2,1,4,1,1,1,0,0,0,2
dx8QAfdKFhPjmsHDnWuHxnEbVS03,29,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
iDX1FCBBkCODAgokZitDEon2KOt1,27,male,women,0.933333333333333,39,35,25,21,24,2.7,64,5,censored,censored,censored,0,2,0,0,1,2,0,3,0,0,0,2,0,3,3
nNvlhyzBQhbuRrmx6fDtc65LJk33,35,male,women,,,,,,,,68,,censored,censored,censored,0,,,,,,1,,2,,,,0,0,
h7isuldPniUf2t9foG1JNWbM4R82,33,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
ZPkGfqoaQgQIjK6AIxaVlblqBTp2,27,female,men,0.666666666666667,39,39,39,19,27,,68,3,censored,censored,censored,0,2,0,0,1,2,0,3,0,1,1,2,0,1,2
1fRD7oHfEwaNyYWGPbNjrVbtNEZ2,29,female,men,0.133333333333333,42,38,38,25,28,3.91666666666667,68,2,censored,censored,censored,0,2,3,0,2,2,1,4,1,1,1,1,1,2,4
hLGUAIfYSWQMkC8YBgmARbZNLBK2,31,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
cBArbaYJ5xatG9yRYnQn5MQhXLL2,39,male,women,0.133333333333333,38,40,32,17,27,,71,4,censored,censored,censored,0,2,3,0,4,1,1,2,0,0,0,1,1,2,4
UUAqxZlM73dS2DCjuliR1WFWN9d2,32,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
GYyFPmSr3LajEqU9OnkKSsFw3Ko1,31,male,women,,,,,,,,73,2,censored,censored,censored,,,3,,,2,1,,1,,,0,0,,3
kQihZquPo4SHB5lGbu1NH4zOTHJ2,34,female,men,,,,,,,2,63,,censored,censored,censored,,,,,,,,,,,,,,,
3vmlemR3i5SUomxNzHNI87Q8ITr1,25,female,everyone,,,,,,,,,,censored,censored,censored,,,2,,4,,,,2,,,,,,
DmG2xteo5sYVoB52svsQ1BRnpJy1,40,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
oKfsQsAvbnNmWMAHvCNdBBO5svy2,30,male,women,0.733333333333333,38,34,41,20,30,3.8125,69,6,censored,censored,censored,0,2,2,1,3,1,1,4,0,0,0,0,0,2,2
GW9HcYSvBLaOSHvunrlOa95XMWc2,39,male,women,,,,,,,,,,censored,censored,censored,0,2,,,,,,,,,,,,3,2
1pW8vlBAIgbnW5z1UVtqQxdQIl12,43,female,men,,,,,,,5.3,,,censored,censored,censored,,,,,,,,,,,,,,,
p97kbjdEk7fOmNUmNZDn8Vatwow2,33,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
L47A3Ry1JwcFbUJ87j3hmBybdSK2,25,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
9H8a0OXzevbuuYgFx4kR47wWPUj1,34,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
kodo4JYDaWcliDiNC9qk7oAEmWx1,32,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
k3HPUeiZzxdRiIx2natGzXivXFf2,33,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
2ZIHlo9MU2UvS22TBv22K9lWKqB3,32,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
QWBkR7IDyNRJNbf0qnpbrRNQkf42,22,male,women,,,,,,,2.54545454545455,,,censored,censored,censored,,,,,,,,,,,,,,,
NjQA6s6d6rOncoGaMvgcz2sXdt83,42,male,women,0.933333333333333,40,38,42,15,29,,68,6,censored,censored,censored,1,2,0,0,2,1,1,4,0,1,0,2,1,2,2
36fA6RFz7KRUVF4iPD4ipCfyTkD3,31,female,men,0.866666666666667,35,39,37,27,28,,62,5,censored,censored,censored,0,2,3,0,3,2,1,0,0,2,2,0,0,3,3
KqGROJXW43U29H4yZrt8DPba20e2,46,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
uv7pJlCN4YVJXgV4LWQlCRDaEfA3,31,male,women,0.933333333333333,40,42,30,22,24,3.27272727272727,71,4,censored,censored,censored,0,1,0,0,2,1,1,3,0,1,1,1,0,2,3
NTUqOOqOVJPqBW0Px2DmmzLYxjm1,28,female,men,,,,,,,4.88888888888889,,,censored,censored,censored,,,,,,,,,,,,,,,
hk0F0tFNnohHsQZWIgxFQaIVjM23,41,male,women,,,,,,,,73,,censored,censored,censored,,,,,,,,,,,0,,,,
WRQGgqJilsgkZEI4efibIKCwSao2,33,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
VfMAx9NhiCTQ7OwSlU0FhJcWv402,33,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
kRqzi4ETFbf2XL2I8eug6X3FCyG2,27,male,women,0.8,40,38,38,20,30,4.26666666666667,67,5,censored,censored,censored,0,1,0,0,3,1,0,3,0,0,0,2,0,2,3
E3VCdNW0TLRiQ2rn1FSSWYrKuvL2,36,male,women,0.8,40,42,36,12,30,,70,7,censored,censored,censored,0,2,0,0,4,1,1,3,0,2,2,2,0,2,4
cmdUwZV1WON0GLmiLLTXcjPkGvH2,26,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
guJ5nP82gkX8smzxAUYYe4WZSCX2,24,female,men,,,,,,,,,,censored,censored,censored,,0,,,,,,,,,,,,,
gr1qQnZnaxYhX90PKQeUV8OBOu03,32,female,men,0.666666666666667,39,43,35,20,29,,65,4,censored,censored,censored,0,1,0,0,2,1,1,3,1,1,0,1,0,1,4
zjdNaiPiWPPkh5SrUogCS5W6DOF2,32,male,women,0.733333333333333,41,36,35,23,29,,73,3,censored,censored,censored,0,1,0,0,2,1,0,4,0,0,0,2,0,1,4
Y0CNzRzoA7SOTnwzMeOYS3z5Jsk2,36,male,women,0.866666666666667,31,41,41,16,30,5.125,70,9,censored,censored,censored,0,1,1,1,4,1,1,3,1,1,1,2,1,1,4
jBfqcb5liehfYRaUzLJZtyTcJgx2,30,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
3j3pghrkgGfFrKV9rTYAN3zKrYW2,30,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,0,,,,
1KepC59hudXZlmMFs60H1tOrltA2,37,female,men,0.733333333333333,40,41,40,13,29,,66,6,censored,censored,censored,0,0,0,0,3,0,1,3,0,1,0,2,0,0,3
HaPfVHN2NoXj5ExYLHk5uqhoZHZ2,27,male,women,0.8,30,38,42,18,30,5.92307692307692,69,8,censored,censored,censored,0,2,3,1,4,4,1,3,0,0,0,1,0,2,2
gYaFKmEeNtRSkJ0gFSR0L8PR63h1,29,male,women,0.866666666666667,40,41,39,21,30,5.72727272727273,73,7,censored,censored,censored,0,1,1,1,4,1,1,3,1,1,1,2,0,2,2
oRIAJslzo5bKJqOMs88vKBMJTh82,24,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
2cHNCGpPaifh1LTJgr6tq1pR2VE2,24,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
5FyiJs0SgqTCZsYToF4XKrru2JW2,31,male,women,0.4,31,31,41,16,25,3.73333333333333,71,6,censored,censored,censored,0,1,1,0,3,2,1,3,0,0,0,2,0,3,3
0obDl0a7ZVP4oH5Nms6A8kaVvCJ3,35,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
OGL5VIE8VbR5ZaClhlRxP4LrikH3,67,female,men,0.2,41,40,31,16,20,,63,3,censored,censored,censored,0,1,0,0,,0,,,1,1,0,0,0,1,
tGKKOivSS3dmOmVl7a65QbXYqNO2,38,female,men,,,,,,,5.2,,,censored,censored,censored,,,,,,,,,,,,,,,
kHcbk6uB3keWRsccvSPR1tko8sF2,33,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
VnqelXTdijaiyKk1oQUBID2s4Ez2,35,female,men,0.466666666666667,40,40,36,20,26,4.07692307692308,67,5,censored,censored,censored,0,2,1,0,3,1,1,3,0,1,1,0,1,1,3
RepCpmqUUmVjBnVaDEMHsepBBGx1,32,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
uJxaz3sfb5P42TH44iCLjTc8f112,30,female,men,,,,,,,,,,censored,censored,censored,0,,,,,,,,2,,2,,,,3
nbux9tUld9QGNFpMKOlpsDnHMhE3,30,female,men,0.733333333333333,40,38,27,22,21,5.22222222222222,66,6,censored,censored,censored,0,1,1,0,1,0,1,3,0,2,1,2,0,0,2
d2VKBPfHyBdL4rx4WKR1ubmFiA63,46,male,women,0.666666666666667,40,36,38,14,27,4.3,69,9,censored,censored,censored,0,1,0,0,3,2,1,3,0,2,2,1,0,3,3
NajRIUKteXTXY4IYbek6XDyBQiT2,36,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
UJqt6h2NMKfGHoiQtmzAtGdSxZ72,40,male,women,,,,,,,5.625,,,censored,censored,censored,,,,,,,,,,,,,,,
lfyNA6xmHyYNUBgwgiNHZ0VViIK2,23,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
AxLCIg5EwxNITHSDnZvMN4PyqH82,27,female,men,0.8,41,39,41,17,30,2.63636363636364,63,2,censored,censored,censored,0,2,1,0,2,2,1,0,1,1,2,2,0,2,3
gJICwFx8JjVLnedo1elgmCxy88O2,28,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
UGQbMSfyfwdXDdciqkPKN7CEoJG2,28,male,women,0.8,36,35,34,21,29,3.46153846153846,67,3,censored,censored,censored,0,2,1,1,2,0,1,3,0,1,1,2,0,1,4
EEgKKMrXCYWnAPMGBaepcRzczRw1,35,male,women,,,,,,,,,,censored,censored,censored,,,,,,,1,2,,1,,,1,,
az4tTO62F7XXFjZk9eGXoW0NAm42,35,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
7ONa3bBKi9MHqbgwaIHzcynePGl2,34,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
MhkLCV6OWiddnpd5jqlZKCQGTg23,32,female,men,0.866666666666667,42,40,29,20,26,,66,7,censored,censored,censored,0,0,0,0,1,0,1,4,0,1,1,2,0,0,2
MZBgocSBcla2C48O2zggDzOD8ql2,52,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
7rRcnbvmKDUZrzzG1CS746CoYKm2,27,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
1aFDU9it4zR5Hx2sFBjiwO3xxil1,39,female,men,1,35,33,35,18,26,3.69230769230769,68,5,censored,censored,censored,0,2,0,0,2,2,1,1,1,0,2,0,0,2,2
ZqY2WDoL4beeb7gA5n6neIS3Lgy2,31,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
8HZvLrMh7UZyusKrD9XoInhNVdT2,32,female,men,0.266666666666667,39,36,30,21,25,,63,2,censored,censored,censored,0,0,0,0,2,0,1,2,0,2,2,2,0,0,4
FF89PcwqXBbt08iwLIotKM1a4t03,23,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
iwKFsHoHKCc3tRruTDnGBOgp5Sr1,26,female,men,,,,,,,6.22222222222222,,1,censored,censored,censored,0,,,,,0,,,0,1,,,,0,
M6bpVARtBOQn6fMEP5AwbUazpLW2,40,male,women,0.8,41,37,39,17,28,,75,4,censored,censored,censored,0,2,0,0,3,0,1,3,0,2,2,2,1,3,3
kTwUVAthuZQDvMknIczUzCabGge2,28,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
tBwFWMUarvVSt4vzwIxApvcxHhe2,27,male,men,,,,,,,,,3,censored,censored,censored,0,1,,,,1,,,,,,2,,2,3
uVWa1WxMhmfkFzJwOpX5YvcGyfw1,28,male,women,0.866666666666667,38,31,42,26,28,2.85714285714286,66,8,censored,censored,censored,0,2,1,0,4,2,1,2,0,0,0,0,0,2,4
O99ScG3u7qOYlsdQcRveztDGFTn1,34,male,women,0.666666666666667,40,44,37,22,30,,75,5,censored,censored,censored,1,2,0,1,2,2,1,4,0,0,1,1,0,3,3
gUgJ2whbyAUwcl0O3MLwrn493Cm2,27,female,men,,,,,,,,,,censored,censored,censored,,,0,,,0,,,,,,,,,
E2P4cdHjhEfLFYrw4cA7whxWtbz2,37,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Aeq6s3Q2dVhdQWmy2a2jZ9cdFnv1,36,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
DwdbXLxXLVd2H30ajtZjQTm5qRw1,33,male,women,1,38,32,34,26,28,4.57894736842105,70,6,censored,censored,censored,0,1,2,1,3,1,1,4,1,0,0,2,0,3,4
N62csptq1lNzJaYbTd5icj7vySA3,34,male,women,,,,,,,2.23076923076923,,,censored,censored,censored,,,,,,,,,,,,,,,
Nn3oe77wyQTadgCDFcUuGGgsY1w1,38,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
95ksJRXSBCSEh48WTS1XxzUF7Zz1,23,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
ixfhmPf8pVfe98E0MKhLXqoJtm32,27,male,women,0.933333333333333,40,31,31,17,27,,74,7,censored,censored,censored,0,2,0,0,3,1,1,3,0,1,2,2,0,4,3
5dId28L3q4SR8qp90bo74vxiAyh2,35,female,men,0.533333333333333,38,36,37,24,27,6.33333333333333,61,5,censored,censored,censored,0,1,0,0,3,0,1,4,0,2,1,2,1,0,3
m1je4MSPVBP5VpU6bzOGD9k60fr1,37,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
46MDAb6dkeg9gpaAoAYfSM1QYqj2,38,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Wf5ahmjpukcuUaoPAKOLnwPhegb2,38,male,women,0.666666666666667,34,36,31,20,27,,67,6,censored,censored,censored,0,1,0,0,4,0,1,2,1,1,0,2,0,0,4
3FvOruBIxEUUispG9vlJJ4QIe1W2,36,female,men,0.733333333333333,40,38,39,14,30,4.88235294117647,61,6,censored,censored,censored,0,2,0,0,3,2,1,3,1,2,0,2,0,0,4
ghnlkPgqsuX0SHqFZS2ASGNi46j1,27,female,men,0.933333333333333,41,39,42,25,24,4.73333333333333,63,7,censored,censored,censored,0,2,0,0,3,1,1,3,0,1,1,2,0,2,3
DoIBg0iRVmbaXsMEi8ZVlNAB7i63,33,male,women,,,,,,,,,7,censored,censored,censored,,,,,,,,,,,,2,0,,3
7qLbijFYtBMb6iMGXCWne7Vg4Zd2,24,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
olbGH0txQlPn7jKeeTSF2ERlbGq1,33,male,women,0.8,35,34,40,27,27,6.83333333333333,72,2,censored,censored,censored,1,2,2,1,3,0,1,3,0,0,1,0,0,3,2
YQip6HiocieTjKDhlu0LfGdy8gG3,26,female,everyone,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
UBl2qwKll5O9IoNw4hw6ZbRUiDA2,39,male,women,,,,,,,7.07142857142857,,,censored,censored,censored,0,,,0,,,,,1,,,,1,,
zBAxylyARCbplgnvTInyAAGeoQx1,25,female,men,0.933333333333333,41,42,30,23,30,6.90909090909091,61,6,censored,censored,censored,0,2,0,0,4,1,1,3,2,1,1,2,0,0,4
Gk8KOS6Sn0gYqWTJqYfQLqEuua43,29,female,men,0.666666666666667,40,29,31,26,29,5.22222222222222,66,6,censored,censored,censored,0,2,0,0,1,0,1,3,0,2,1,2,0,2,3
ldkmu2ViV2Or8rzbO6FkSusKf7q2,25,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
JDtK2tr7vpc3574dwLlclN70psm1,39,male,women,0.8,33,42,35,19,26,,69,6,censored,censored,censored,0,2,0,0,4,2,1,2,0,1,1,1,0,3,4
g2icGYJTXWh8kmABBuVzGIBQ3Hj2,38,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
sVfq9Wx2xNTFmWcrDLqSnhcnLGE2,25,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
GF85O6HCPTSHlXgukWSQTUCir123,23,female,men,0.533333333333333,42,40,29,23,28,5.77777777777778,68,5,censored,censored,censored,0,1,0,0,3,0,1,3,2,0,1,2,0,0,4
ZGx02YaIlyR6XGldNyPgg1U3oKi1,34,male,women,0.666666666666667,36,39,34,19,25,2.91666666666667,75,3,censored,censored,censored,0,1,0,0,2,2,1,3,0,2,0,0,0,3,3
9ws489XTdLXsbb2MGG1SC6e5jW63,28,male,women,0.933333333333333,35,36,42,21,27,3.875,70,6,censored,censored,censored,0,1,0,1,4,2,1,4,0,0,1,2,0,4,4
SXgI47gEruRssoWvlYFOiTXPBvF3,26,female,men,0.533333333333333,39,39,33,33,28,,67,3,censored,censored,censored,0,2,2,0,0,1,1,3,0,0,1,2,0,1,4
BVqKuRFmsiaXHuBT7cqzDn2Ydg33,25,male,women,,,,,,,,72,,censored,censored,censored,0,1,,1,3,,,4,1,0,,,,,3
MDcXbIEkEHUsfe7CRcfaTrUEJbZ2,35,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
K02u7GNA9SXZer4HB1GsdRUVWeD3,37,male,women,0.4,38,35,36,25,27,2.28571428571429,71,2,censored,censored,censored,1,1,0,0,3,2,0,3,1,1,1,0,0,1,3
TG7sdttrRZOTXykOr2gU77uNK6V2,18,male,everyone,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
imOlChAZCIdSHUfhIajX8rTHlT23,35,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
jdsdSi7Ue3YyQQRagfWCKBff8lr2,32,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
hK44ZgOz3KOjgw4NnkZABXh15BI2,32,male,women,,,,,,,2.85714285714286,70,3,censored,censored,censored,1,,,1,1,3,,,0,0,0,1,1,,3
PD8ejAH4sHY7iIauP0gwOG4WQoo2,29,female,men,0.4,37,41,34,12,29,,65,6,censored,censored,censored,0,1,0,0,2,1,1,2,0,1,1,2,0,1,3
NlvVwBQCH3hUCH8BOId3gA6f92t1,26,female,men,,,,,,,7.4,,,censored,censored,censored,,,,,,,,,,,,,1,,
7OQaWSNbv4ZVbOhrIHWFE3ISWNQ2,25,female,men,,,,,,,6.33333333333333,,,censored,censored,censored,,,,,,,,,,,,,,,
izXINbfyRESnubVTWKVRMTjvUAj2,25,female,men,0.4,27,27,40,29,24,1.42857142857143,65,5,censored,censored,censored,0,2,0,0,1,0,1,3,0,2,1,2,0,0,3
b8uXSkXhtXMVToRVgY6DUZmLeej2,34,female,men,0.933333333333333,40,25,36,32,25,2.72727272727273,63,3,censored,censored,censored,1,0,0,0,3,0,0,4,1,1,1,0,0,0,3
CIbZ2Qt2gXdQxXrTCgW9buvIdp03,22,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
V1WsvVQK8shSn5iMJHQAjJwi2yI2,26,female,men,0.6,41,35,39,24,30,5.14285714285714,69,6,censored,censored,censored,0,1,0,0,3,0,1,3,0,1,2,2,0,0,3
MjcmIF9NLZXxV9guLLSmwCoZN032,32,female,men,,,,,,,4.3125,,,censored,censored,censored,,,,,,,,,,,,,,,
oVW8mutILcOODX8C2evGGFF88Na2,40,female,everyone,0.733333333333333,36,29,34,33,28,,69,4,censored,censored,censored,0,1,3,0,1,2,0,4,0,0,2,1,1,0,4
wWVxxB1AEZTKnd8rShiayprJaCl1,59,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
gtlpIbijE1OMGEqLvr01jr7qce42,38,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
vTzwymFqwre9vxnyj5N5x8ACRLF2,33,female,men,0.733333333333333,39,43,34,16,28,4,64,3,censored,censored,censored,0,1,0,0,2,1,1,4,0,0,0,0,1,3,4
TfirXyi0OGOWu2kfytZo9mJIqlV2,41,male,women,0.933333333333333,41,38,38,15,29,3.5,70,6,censored,censored,censored,0,2,0,0,2,2,1,3,0,1,1,2,0,4,3
Wey1jrIdxBXAqzO50tD3O2o53WU2,31,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
IJ1RgQHp1leZmCFYcweuLLRcuiD3,40,male,women,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
Z7HzpE1n3NPWqCDmDG6PoaTnHLM2,27,female,men,0.6,29,27,31,19,21,,69,4,censored,censored,censored,1,2,1,0,3,2,1,3,0,1,1,2,0,4,3
CQg062XQz8RQNdpxZrTlPcXWnKi1,58,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
OaOc5utnYPUv5MPFLhSOMg7rkvS2,34,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
lt9nZMmGx8hbSGMBwnpCg96lWKy2,30,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
yH95c1I2UpXnUcbxgCqRBYv06HG2,38,female,men,0.533333333333333,39,38,39,18,28,2.5,66,4,censored,censored,censored,0,0,0,1,3,2,1,3,0,0,0,1,0,2,3
UBG0wdeWPLN4Cz4z7o8pNAxoFr22,41,female,men,,,,,,,,,,censored,censored,censored,,,,,,,,,,,,,,,
hZqN2y0jmxVqU5lC6xUuXWCfLMG2,39,female,men,,41,41,34,14,25,,63,5,censored,censored,censored,1,2,1,0,1,1,1,3,0,2,0,1,1,0,4
Tkl6A863bYcUZ3jGIBn9YTah3Y32,41,male,women,0.733333333333333,35,28,28,18,24,4.83333333333333,69,4,censored,censored,censored,1,2,0,1,2,1,0,3,0,0,1,2,0,4,2
AUQ7GKMmJoafwUlTlkyFl5iwBxx1,30,male,women,,,,,,,3.33333333333333,,,censored,censored,censored,,,,,,,,,,,,,,,
